Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Gust Speed Max (mph),Wind Direction Dominant (degrees),Visibility Min (mi),Visibility Max (mi),Precipitation (in),Snow Depth Max (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
MMPB,America/Mexico_City,1991-12-13,40.46,74.48,33.26,42.80,0.00,9.21,,S,3.00,15.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-14,42.08,69.80,36.14,46.04,0.00,11.51,,NW,3.00,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-15,50.00,66.20,33.80,43.52,0.00,13.87,,N,9.00,12.43,,,,,NCD,no cloud detected,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-16,40.46,66.38,36.86,46.40,0.00,11.51,,NW,3.00,12.43,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-17,43.88,68.00,39.74,48.20,0.00,11.51,,SE,3.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-18,41.00,69.80,37.40,46.94,0.00,11.51,,SE,2.98,12.43,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FGDZ,drizzle with fog,IWC05,haze,IWC04,smoke,IWC45,sky-obscuring fog,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-19,48.56,68.00,42.80,46.58,0.00,6.93,,E,3.00,12.43,,,,,CLR,clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-20,45.68,66.20,37.40,46.40,0.00,11.51,,S,3.00,12.43,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-21,42.80,68.72,35.60,48.20,0.00,11.51,,SE,6.21,11.93,,,,,FEW,mostly clear,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-22,46.40,69.80,35.60,51.80,0.00,9.21,,S,6.96,10.00,,,30.22,30.36,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-23,50.00,70.88,40.64,46.40,0.00,8.06,,NW,3.00,11.93,,,,,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-24,50.00,66.56,37.40,50.00,0.00,11.51,,S,3.00,9.32,,,30.14,30.24,ICC03,three oktas - 4/10,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-25,48.20,60.80,41.00,53.60,0.00,10.36,,S,3.98,11.93,,,,,SCT,partly cloudy,VV,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-26,50.00,66.20,37.40,50.00,0.00,11.51,,S,3.00,7.00,,,30.12,30.24,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-27,43.88,66.20,35.60,47.30,0.00,11.51,,S,3.00,11.93,,,30.23,30.25,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-28,41.00,67.28,33.80,50.00,0.00,9.21,,S,3.00,7.00,,,30.19,30.28,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-29,39.20,68.00,32.00,42.44,0.00,9.21,,NW,3.00,15.00,,,30.25,30.25,NCD,no cloud detected,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-30,38.84,62.60,33.80,50.00,0.00,11.51,,NW,6.21,7.00,,,30.19,30.29,ICC03,three oktas - 4/10,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1991-12-31,43.88,68.00,35.96,44.60,0.00,13.87,,SE,3.00,11.93,,,30.27,30.28,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-01,42.80,68.00,32.00,53.60,0.00,8.06,,S,3.00,7.00,,,30.14,30.25,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-02,46.58,70.88,34.88,50.00,0.00,11.51,,SE,3.00,10.00,,,30.20,30.20,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-03,41.36,69.80,33.80,55.40,0.00,9.21,,S,1.86,7.00,,,30.13,30.22,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-04,44.60,69.62,41.00,47.84,0.00,13.87,,SE,1.86,10.00,,,30.20,30.20,NCD,no cloud detected,VV,overcast,DZ,drizzle,FGDZ,drizzle with fog,IWC05,haze,IWC04,smoke,FG,fog,IWC44,fog,IWC46,increasing fog,IWC45,sky-obscuring fog,FU,smoke,,,,,,
MMPB,America/Mexico_City,1992-01-05,44.60,72.14,37.40,53.60,0.00,13.87,,S,3.00,7.00,,,30.13,30.24,NCD,no cloud detected,OVC,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-06,46.04,68.00,39.20,50.00,0.00,13.87,,S,2.49,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-07,43.88,69.44,33.80,48.20,0.00,16.11,,S,2.49,15.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-08,48.20,68.54,39.20,46.94,0.00,13.87,,S,2.49,12.43,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-09,41.72,71.60,33.98,53.60,0.00,16.11,,S,3.00,12.43,,,30.14,30.23,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-10,49.82,70.52,41.90,48.20,0.00,18.41,,SW,3.00,12.43,,,30.22,30.22,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-11,44.60,66.20,40.28,48.20,0.00,17.26,,S,3.00,11.93,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-12,44.60,68.00,35.60,50.00,0.00,20.80,,SW,3.00,12.43,,,30.15,30.27,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-13,41.18,68.00,35.60,50.18,0.00,16.11,,S,3.00,99.42,,,30.22,30.22,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-14,41.00,66.56,32.00,43.52,0.00,16.11,,S,2.49,10.00,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-15,46.40,68.00,37.40,51.80,0.00,13.87,,S,3.00,12.43,,,30.10,30.20,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-16,50.00,66.20,41.90,48.20,0.00,16.11,,S,3.00,11.93,,,,,FEW,mostly clear,OVC,overcast,IWC07,dust/sand,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-17,46.40,60.98,39.20,44.06,0.00,13.87,,S,3.00,12.43,,,,,ICC01,one okta - 1/10 or less but not zero,OVC,overcast,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-18,44.60,62.42,42.80,51.80,0.00,11.51,,S,3.98,12.43,,,30.17,30.24,FEW,mostly clear,VV,overcast,DZ,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC05,haze,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-19,46.40,68.00,35.60,50.00,0.00,13.87,,SW,3.00,11.93,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-20,44.06,65.48,40.10,46.40,0.00,11.51,,S,3.00,12.43,,,,,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-21,44.42,69.80,33.80,51.80,0.00,11.51,,SW,3.00,12.43,,,30.18,30.30,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-22,45.50,68.90,35.60,46.40,0.00,16.11,,S,3.00,12.43,,,30.23,30.23,NCD,no cloud detected,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FG,fog,IWC46,increasing fog,FU,smoke,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-23,42.26,67.28,34.88,47.48,0.00,16.11,,SW,3.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-24,48.20,63.50,37.40,50.00,0.00,11.51,,S,3.00,12.43,,,30.20,30.35,FEW,mostly clear,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-25,45.32,64.40,39.20,57.20,0.00,13.87,,S,2.98,10.00,,,30.29,30.29,SCT,partly cloudy,VV,overcast,IWC60,light intermittent rain,-RA,light rain,DZ,drizzle,IWC20,drizzle/snow grains,-DZ,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,FG,fog,IWC45,sky-obscuring fog,,,,,,
MMPB,America/Mexico_City,1992-01-26,48.20,55.40,39.20,51.80,2.24,16.11,23.04,SW,0.25,10.00,,,,,CLR,clear,VV,overcast,DZ,drizzle,IWC53,drizzle,FGDZ,drizzle with fog,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,FG,fog,IWC45,sky-obscuring fog,,,,,,
MMPB,America/Mexico_City,1992-01-27,48.20,61.34,42.80,51.80,0.00,13.87,,S,3.00,12.43,,,30.20,30.28,CLR,clear,OVC,overcast,-DZ,light drizzle,IWC50,light intermittent drizzle,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-28,50.00,65.12,42.80,53.60,0.00,13.87,,SE,3.00,12.43,,,,,FEW,mostly clear,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-01-29,48.20,52.88,46.40,50.36,0.00,17.26,,SW,0.00,7.00,,,,,FEW,mostly clear,VV,overcast,-RA,light rain,IWC61,light rain,DZ,drizzle,FGDZ,drizzle with fog,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,FG,fog,IWC45,sky-obscuring fog,,,,
MMPB,America/Mexico_City,1992-01-30,48.20,59.18,42.80,55.40,0.00,6.93,,S,3.00,12.43,,,30.24,30.30,FEW,mostly clear,VV,overcast,-DZRA,light drizzle and rain,IWC60,light intermittent rain,-RA,light rain,IWC61,light rain,DZ,drizzle,IWC51,light drizzle,-DZ,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,
MMPB,America/Mexico_City,1992-01-31,44.60,53.60,42.80,51.80,0.00,9.21,,E,2.49,9.32,,,,,FEW,mostly clear,VV,overcast,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-01,44.60,52.52,37.40,49.46,0.00,11.51,,S,2.49,11.93,,,30.27,30.30,FEW,mostly clear,VV,overcast,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC40,distant fog,FG,fog,VCFG,fog in the vicinity,IWC45,sky-obscuring fog,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-02,35.78,59.72,33.62,50.00,0.00,9.21,,S,0.50,12.43,,,30.08,30.28,NCD,no cloud detected,VV,overcast,-RA,light rain,IWC61,light rain,DZ,drizzle,IWC05,haze,IWC04,smoke,FG,fog,IWC45,sky-obscuring fog,FU,smoke,,,,,,,,
MMPB,America/Mexico_City,1992-02-03,44.60,55.40,37.40,51.80,2.24,18.41,,S,1.99,10.00,,,,,ICC01,one okta - 1/10 or less but not zero,VV,overcast,RA,rain,IWC63,rain,-DZRA,light drizzle and rain,IWC60,light intermittent rain,IWC61,light rain,-RA,light rain,DZ,drizzle,IWC53,drizzle,-DZ,light drizzle,IWC51,light drizzle,IWC50,light intermittent drizzle,IWC05,haze
MMPB,America/Mexico_City,1992-02-04,47.84,60.44,27.50,48.74,2.24,29.08,28.86,SW,3.00,20.00,,,29.97,30.00,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-05,35.96,64.76,28.58,42.80,0.00,9.21,,SW,6.21,20.00,,,29.99,30.13,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-06,33.08,66.20,26.42,46.40,0.00,11.51,,S,3.00,15.00,,,30.12,30.12,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-07,42.80,68.18,29.48,46.22,0.00,11.51,,SW,3.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-08,44.24,64.40,27.68,46.40,0.00,23.04,,SW,3.00,15.00,,,29.95,30.05,NCD,no cloud detected,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-09,34.52,64.40,30.56,42.80,0.00,11.51,,S,3.00,15.00,,,30.05,30.05,NCD,no cloud detected,SCT,partly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-10,39.20,65.48,36.50,42.62,0.00,10.36,,SW,3.00,10.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-11,43.16,68.00,33.80,44.60,0.00,11.51,,SW,3.00,10.00,,,30.18,30.29,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-12,41.18,70.88,35.60,42.80,0.00,13.87,,S,3.00,12.43,,,30.27,30.27,NCD,no cloud detected,ICC01,one okta - 1/10 or less but not zero,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-13,42.44,71.24,35.60,46.40,0.00,11.51,,SW,3.00,12.43,,,,,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-14,44.24,71.60,37.40,53.60,0.00,16.11,,S,3.00,12.43,,,30.14,30.27,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-15,44.96,74.48,37.58,46.40,0.00,20.80,,SW,3.00,11.93,,,30.24,30.24,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-16,46.40,74.48,35.60,43.52,0.00,16.11,,SW,3.00,15.00,,,,,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-17,45.68,77.00,33.80,53.60,0.00,17.26,,S,3.00,15.00,,,30.13,30.24,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-18,44.96,75.56,36.50,48.20,0.00,13.87,,SW,3.00,15.00,,,,,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-19,44.78,73.76,39.20,50.00,0.00,11.51,,SW,3.00,10.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-20,46.40,71.60,39.20,59.00,0.00,11.51,,S,3.00,10.00,,,30.18,30.33,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-21,46.76,69.80,41.00,46.40,0.00,8.06,,SW,3.00,12.43,,,30.27,30.27,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-22,48.20,66.20,33.98,47.48,0.00,11.51,,N,3.00,10.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-23,49.46,66.20,37.40,51.80,0.00,17.26,,SW,3.00,10.00,,,30.03,30.15,FEW,mostly clear,VV,overcast,IWC04,smoke,FU,smoke,IWC15,precipitation in the vicinity,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-24,48.56,69.80,33.26,48.20,0.00,25.32,,S,6.21,15.00,,,30.12,30.12,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-25,40.28,68.90,28.94,41.00,0.00,11.51,,SW,3.00,15.00,,,,,NCD,no cloud detected,CLR,clear,,,,,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-26,41.00,67.64,33.80,50.00,0.00,20.80,,S,3.00,12.43,,,30.13,30.28,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-27,47.12,63.68,36.32,48.20,0.00,23.04,,S,3.00,12.43,,,,,ICC01,one okta - 1/10 or less but not zero,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC16,precipitation in the vicinity,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-28,48.20,71.24,35.60,41.90,0.00,23.04,23.04,SW,3.00,15.00,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-02-29,44.24,71.60,33.80,55.40,0.00,11.51,,SW,3.00,10.00,,,30.22,30.35,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-01,43.88,74.48,35.60,48.20,0.00,16.11,,SW,3.00,15.00,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-02,48.20,75.20,39.20,46.40,0.00,13.87,,SW,2.49,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-03,44.60,74.12,35.60,46.40,0.00,11.51,,SW,3.00,12.43,,,,,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-04,46.40,73.04,37.40,51.26,0.00,18.41,,SW,2.49,11.93,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FGFUDZ,drizzle with fog and smoke,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC44,fog,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-05,46.40,78.44,39.20,44.60,0.00,11.51,,SW,3.00,12.43,,,,,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-06,48.20,78.62,33.80,55.40,0.00,11.51,,SW,3.00,12.43,,,30.13,30.24,NCD,no cloud detected,FEW,mostly clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-07,50.00,78.26,33.62,50.00,0.00,6.93,,S,6.21,12.43,,,,,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-08,50.00,75.20,32.00,55.40,0.00,11.51,,SW,3.00,7.00,,,30.13,30.23,NCD,no cloud detected,CLR,clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-09,48.20,73.76,41.00,50.00,0.00,14.99,,SW,3.00,12.43,,,30.17,30.17,NCD,no cloud detected,CLR,clear,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-10,47.84,78.80,37.40,48.74,0.00,11.51,,E,2.98,11.93,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-11,51.80,69.44,42.80,50.00,0.00,18.41,,SW,3.00,10.00,,,,,FEW,mostly clear,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-12,50.00,71.60,41.00,51.62,0.00,16.11,,SW,3.00,11.93,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FGDZ,drizzle with fog,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,IWC45,sky-obscuring fog,FU,smoke,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-13,50.00,69.80,35.60,46.40,0.00,16.11,,S,3.00,12.43,,,,,NCD,no cloud detected,VV,overcast,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-14,44.60,73.40,33.80,53.60,0.00,11.18,,E,3.00,9.32,,,30.18,30.30,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-15,42.44,74.48,36.68,55.40,0.00,11.51,,SW,3.00,7.00,,,30.18,30.31,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-16,44.60,76.10,33.80,43.52,0.00,6.93,,S,3.00,11.93,,,30.19,30.20,NCD,no cloud detected,FEW,mostly clear,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-17,48.20,77.72,38.12,50.00,0.00,17.26,,SW,3.00,12.43,,,,,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-18,50.00,77.36,33.80,55.40,0.00,17.26,,SW,3.00,12.43,,,30.17,30.25,NCD,no cloud detected,BKN,mostly cloudy,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-19,48.92,83.84,34.88,47.30,0.00,9.21,,S,3.00,11.93,,,30.30,30.30,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-20,51.80,81.32,43.70,57.20,0.00,11.51,,SW,2.49,11.93,,,,,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-21,50.00,79.88,41.00,59.00,0.00,13.87,,S,3.00,7.00,,,30.14,30.30,NCD,no cloud detected,VV,overcast,DZ,drizzle,FUDZ,drizzle with smoke,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-22,50.00,82.40,33.80,52.34,0.00,11.51,,S,3.00,11.93,,,30.22,30.22,NCD,no cloud detected,SCT,partly cloudy,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-23,52.52,79.88,39.92,53.60,0.00,16.11,,SW,3.00,12.43,,,,,NCD,no cloud detected,OVC,overcast,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,,,,,
MMPB,America/Mexico_City,1992-03-24,55.40,77.72,42.80,57.20,0.00,20.80,,SW,3.00,9.32,,,30.13,30.30,NCD,no cloud detected,VV,overcast,DZ,drizzle,IWC05,haze,IWC04,smoke,FU,smoke,,,,,,,,,,,,,,,,
